NM_MUN,fcu,n_setores,pop,casos,taxa,cum_pct
Guarulhos,Jardim Testai,1,124,0.0,0.0,100.0
Guarulhos,Jardim São Manoel,1,770,0.0,0.0,100.0
Guarulhos,Jardim São João,1,289,0.0,0.0,100.0
Guarulhos,Jardim São Francisco,2,790,0.0,0.0,100.0
Guarulhos,Jardim São Domingos,1,247,0.0,0.0,100.0
Guarulhos,Jardim Scyntila,1,520,0.0,0.0,100.0
Guarulhos,Jardim Santa Rita I,1,583,0.0,0.0,100.0
Guarulhos,Jardim Sandra,1,869,0.0,0.0,100.0
Guarulhos,Cidade Satélite (Rua Rondinha - Mariano Novo),1,610,0.0,0.0,100.0
Guarulhos,Cidade Parque Alvorada III,1,213,0.0,0.0,100.0
São Paulo,Jardim Ramalho,1,118,0.0,0.0,100.0
Francisco Morato,Jardim Elba,1,179,0.0,0.0,100.0
Francisco Morato,Rua Moratão,1,164,0.0,0.0,100.0
Francisco Morato,Rua Dezesseis,1,321,0.0,0.0,100.0
Francisco Morato,Recanto Regina,3,781,0.0,0.0,100.0
Francisco Morato,Parque Águas Vermelhas,1,192,0.0,0.0,100.0
Francisco Morato,Jardim Vassouras,2,831,0.0,0.0,100.0
Francisco Morato,Jardim São João,1,609,0.0,0.0,100.0
Francisco Morato,Jardim Rosa,2,457,0.0,0.0,100.0
Francisco Morato,Jardim Olga,1,418,0.0,0.0,100.0
Francisco Morato,Jardim Nova Belém,1,340,0.0,0.0,100.0
Francisco Morato,Jardim Arpoador,2,420,0.0,0.0,100.0
Guarulhos,Cidade Parque Alvorada,2,960,0.0,0.0,100.0
Francisco Morato,Jacob Kutner,2,873,0.0,0.0,100.0
Francisco Morato,Campo Hungareza,1,669,0.0,0.0,100.0
Ferraz de Vasconcelos,Vila dos Bancários,1,124,0.0,0.0,100.0
Ferraz de Vasconcelos,Vila Santo Antonio,1,296,0.0,0.0,100.0
Ferraz de Vasconcelos,Vila Alayde,2,308,0.0,0.0,100.0
Ferraz de Vasconcelos,Sítio Paiolzinho,1,516,0.0,0.0,100.0
Ferraz de Vasconcelos,Morro da Baiana,1,141,0.0,0.0,100.0
Ferraz de Vasconcelos,João Canzi,1,262,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Vista Verde,3,1426,0.0,0.0,100.0
Francisco Morato,Rua Nove de Julho,1,460,0.0,0.0,100.0
Francisco Morato,Rua Quinze,1,353,0.0,0.0,100.0
Francisco Morato,Rua Trinta e Um,1,501,0.0,0.0,100.0
Francisco Morato,Travessa dos Meninos,2,774,0.0,0.0,100.0
Guarulhos,Cidade Jardim Cumbica I,1,853,0.0,0.0,100.0
Guarulhos,Chácaras Cabuçu/Vila Julieta,1,440,0.0,0.0,100.0
Guarulhos,Avenida Antônio Toze,1,311,0.0,0.0,100.0
Franco da Rocha,Tibério,1,193,0.0,0.0,100.0
Franco da Rocha,Tibagi,1,173,0.0,0.0,100.0
Franco da Rocha,Tapera / Laudelino,1,511,0.0,0.0,100.0
Franco da Rocha,São Carlos,2,563,0.0,0.0,100.0
Franco da Rocha,Serrana,2,462,0.0,0.0,100.0
Franco da Rocha,Rua das Margaridas,2,352,0.0,0.0,100.0
Franco da Rocha,Reis,1,220,0.0,0.0,100.0
Franco da Rocha,Parque,2,412,0.0,0.0,100.0
Franco da Rocha,Munhoz,1,185,0.0,0.0,100.0
Franco da Rocha,Milton José,1,235,0.0,0.0,100.0
Franco da Rocha,Luiz Coutinho,1,116,0.0,0.0,100.0
Franco da Rocha,José Luiz,1,311,0.0,0.0,100.0
Franco da Rocha,Jardim Progresso,1,228,0.0,0.0,100.0
Franco da Rocha,Jaci,1,126,0.0,0.0,100.0
Franco da Rocha,Bahia,1,248,0.0,0.0,100.0
Francisco Morato,Unidos dos Palmares,2,381,0.0,0.0,100.0
Guarulhos,Sítio Moinho Bonsucesso,1,284,0.0,0.0,100.0
Guarulhos,Sítio dos Britos,1,338,0.0,0.0,100.0
Guarulhos,Viela Furp,1,477,0.0,0.0,100.0
Itaquaquecetuba,Jardim Rio Negro,1,409,0.0,0.0,100.0
Itaquaquecetuba,Pequeno Coração II,1,794,0.0,0.0,100.0
Itaquaquecetuba,Pequeno Coração I,3,1096,0.0,0.0,100.0
Itaquaquecetuba,Parque Viviane,5,3592,0.0,0.0,100.0
Itaquaquecetuba,Parque Piratininga II,2,835,0.0,0.0,100.0
Itaquaquecetuba,Parque Piratininga,1,751,0.0,0.0,100.0
Itaquaquecetuba,Núcleo Souza Campos,1,417,0.0,0.0,100.0
Itaquaquecetuba,Morro Branco,1,828,0.0,0.0,100.0
Itaquaquecetuba,Marengo Baixo,2,1546,0.0,0.0,100.0
Itaquaquecetuba,José Sgobin,1,977,0.0,0.0,100.0
Itaquaquecetuba,Jardim Pinheirinho,1,357,0.0,0.0,100.0
Guarulhos,Viela Labamba,1,358,0.0,0.0,100.0
Itaquaquecetuba,Jardim Odete,2,819,0.0,0.0,100.0
Itaquaquecetuba,Jardim Mônica,1,205,0.0,0.0,100.0
Itaquaquecetuba,Jardim Itapuã,1,394,0.0,0.0,100.0
Itaquaquecetuba,Jardim Ipê,1,266,0.0,0.0,100.0
Itaquaquecetuba,Jardim Cláudia,1,289,0.0,0.0,100.0
Itaquaquecetuba,Jardim Canaã ou Morada Feliz,2,2114,0.0,0.0,100.0
Itaquaquecetuba,Jardim Americano,2,812,0.0,0.0,100.0
Itaquaquecetuba,Estrada da Promissão,1,766,0.0,0.0,100.0
Itaquaquecetuba,Cidade Nova Louzada,3,2371,0.0,0.0,100.0
Itaquaquecetuba,Residencial Pamela,2,660,0.0,0.0,100.0
Itaquaquecetuba,Rio Abaixo/Parque Piratininga II,2,2184,0.0,0.0,100.0
Itaquaquecetuba,Rua Dalva de Oliveira,1,374,0.0,0.0,100.0
Itaquaquecetuba,Rua Guaratuba,1,475,0.0,0.0,100.0
Mairiporã,Marcelino Marcondes,1,165,0.0,0.0,100.0
Mairiporã,Laurindo Felix / Paineiras,1,123,0.0,0.0,100.0
Mairiporã,Jardim Lucia 3,1,205,0.0,0.0,100.0
Jandira,Rua José Bonifácio,1,430,0.0,0.0,100.0
Jandira,Núcleo XV de Novembro - Duque de Caxias,2,1210,0.0,0.0,100.0
Jandira,Núcleo Viela Crescêncio Pereira,1,235,0.0,0.0,100.0
Jandira,Nucleo Viela Santo Andre,1,236,0.0,0.0,100.0
Jandira,Nucleo Ipanema,1,132,0.0,0.0,100.0
Jandira,Nucleo Das Cerejas,1,560,0.0,0.0,100.0
Itaquaquecetuba,Walter da Silva Costa,1,1275,0.0,0.0,100.0
Itaquaquecetuba,Vila Augusta,1,489,0.0,0.0,100.0
Itaquaquecetuba,Travessa Santa Mônica,1,150,0.0,0.0,100.0
Itaquaquecetuba,Terra Prometida,5,4571,0.0,0.0,100.0
Itaquaquecetuba,Sítio São Francisco,1,184,0.0,0.0,100.0
Itaquaquecetuba,Sistema de Recreio 9 - Parque Piratininga,1,953,0.0,0.0,100.0
Itaquaquecetuba,Sistema de Recreio 8 - Parque Piratininga,1,306,0.0,0.0,100.0
Itaquaquecetuba,Santo Ângelo,1,740,0.0,0.0,100.0
Itaquaquecetuba,Rua das Macieiras,1,512,0.0,0.0,100.0
Itaquaquecetuba,Rua Orlando Momento,2,583,0.0,0.0,100.0
Itaquaquecetuba,Chácara Coqueiros,3,3387,0.0,0.0,100.0
Itaquaquecetuba,Carmo Lanzetta,1,331,0.0,0.0,100.0
Itaquaquecetuba,Biquinha,1,914,0.0,0.0,100.0
Itapecerica da Serra,Jardim do Carmo,5,2510,0.0,0.0,100.0
Itapecerica da Serra,Jardim São Pedro,1,468,0.0,0.0,100.0
Itapecerica da Serra,Jardim Idemori,1,166,0.0,0.0,100.0
Itapecerica da Serra,"Jardim Cinira I, II e III",1,454,0.0,0.0,100.0
Itapecerica da Serra,Chácara Santa Maria,1,219,0.0,0.0,100.0
Itapecerica da Serra,Branca Flor,1,1414,0.0,0.0,100.0
Guarulhos,Água Chata,1,1020,0.0,0.0,100.0
Guarulhos,Água Azul III,1,226,0.0,0.0,100.0
Guarulhos,Água Azul II,1,119,0.0,0.0,100.0
Guarulhos,Vila Rio de Janeiro/Morro do Amor,1,493,0.0,0.0,100.0
Guarulhos,Vila Nova Cumbica II,1,326,0.0,0.0,100.0
Guarulhos,Vila Nova Bonsucesso IV,1,203,0.0,0.0,100.0
Guarulhos,Vila Nova Bonsucesso III,2,368,0.0,0.0,100.0
Guarulhos,Vila Nova Bonsucesso I,1,455,0.0,0.0,100.0
Guarulhos,Vila Laurita,1,232,0.0,0.0,100.0
Guarulhos,Vila Itapoan II,1,186,0.0,0.0,100.0
Guarulhos,Vila Guilhermino,1,477,0.0,0.0,100.0
Guarulhos,Vila Flora,2,561,0.0,0.0,100.0
Guarulhos,Vila Carmela II,1,741,0.0,0.0,100.0
Guarulhos,Vila Cambará,1,217,0.0,0.0,100.0
Itapecerica da Serra,Jardim Vergada,1,143,0.0,0.0,100.0
Itapecerica da Serra,Ocupação Luiz Fernando Monteiro,1,124,0.0,0.0,100.0
Itaquaquecetuba,Av. Industrial Segunda,1,233,0.0,0.0,100.0
Itapecerica da Serra,Parque São Lourenço,1,209,0.0,0.0,100.0
Itapevi,Vilinha/Recanto Paulistano,2,1659,0.0,0.0,100.0
Itapevi,Vila Santa Rita,2,941,0.0,0.0,100.0
Itapevi,Santo Américo,1,407,0.0,0.0,100.0
Itapevi,Rua das Flores,1,150,0.0,0.0,100.0
Itapevi,Parque Suburbano,2,349,0.0,0.0,100.0
Itapevi,Jardim São Luiz,1,372,0.0,0.0,100.0
Itapevi,Jardim São Carlos II,1,407,0.0,0.0,100.0
Itapevi,Jardim São Carlos,1,537,0.0,0.0,100.0
Itapevi,Jardim Rosemary,1,570,0.0,0.0,100.0
Itapevi,Jardim Portela,1,216,0.0,0.0,100.0
Itapevi,Jardim Itapoã,1,312,0.0,0.0,100.0
Itapevi,Chácara Santa Cecília/Estrada da Curva,1,286,0.0,0.0,100.0
Itapevi,Amerindia/Jardim Vitápolis,1,692,0.0,0.0,100.0
Itapecerica da Serra,Vila do Sapo,1,254,0.0,0.0,100.0
Itapecerica da Serra,Três de Setembro,1,402,0.0,0.0,100.0
Itapecerica da Serra,Sonia Maria I,1,695,0.0,0.0,100.0
Itapecerica da Serra,Rua Formosa,1,273,0.0,0.0,100.0
Itapecerica da Serra,Recreio Primavera,2,694,0.0,0.0,100.0
Itapecerica da Serra,Pinheirinho I,4,1158,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Verão,1,233,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim São José I,1,379,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Soeiro,1,269,0.0,0.0,100.0
Cotia,Favela do Jardim Rosemeire,1,414,0.0,0.0,100.0
Diadema,Arthur Bernardes,1,218,0.0,0.0,100.0
Diadema,Arco-Íris I,1,485,0.0,0.0,100.0
Diadema,Andrade Barbosa,1,177,0.0,0.0,100.0
Diadema,Ana Sofia / Goyotin / Ponta do Leste,1,558,0.0,0.0,100.0
Cotia,Rua do Furquim,1,103,0.0,0.0,100.0
Cotia,Recanto Verde,1,112,0.0,0.0,100.0
Cotia,Parque Miguel Mirizola,1,876,0.0,0.0,100.0
Cotia,Panorama,2,560,0.0,0.0,100.0
Cotia,Favela do Recanto Suave,1,435,0.0,0.0,100.0
Cotia,Favela do Ivo,1,413,0.0,0.0,100.0
Diadema,Ruyce,1,174,0.0,0.0,100.0
Cotia,Comunidade dos Palmares (Evaristo),1,443,0.0,0.0,100.0
Carapicuíba,Vila Olinda e Vila Fé e Esperança,1,515,0.0,0.0,100.0
Carapicuíba,Vila Helena,2,379,0.0,0.0,100.0
Carapicuíba,Savime,1,153,0.0,0.0,100.0
Carapicuíba,Rua Votupoca,1,182,0.0,0.0,100.0
Carapicuíba,Rua Vela,3,833,0.0,0.0,100.0
Carapicuíba,Rua Ribeira,1,246,0.0,0.0,100.0
Carapicuíba,Rua Quitandinha,1,356,0.0,0.0,100.0
Carapicuíba,Porto de Areia,2,1564,0.0,0.0,100.0
Diadema,Baleia,1,197,0.0,0.0,100.0
Diadema,Barão de Uruguaiana,1,666,0.0,0.0,100.0
Diadema,Bilac,1,241,0.0,0.0,100.0
Diadema,Canhema,1,737,0.0,0.0,100.0
Diadema,Riachuelo / Vila Eleonor,1,187,0.0,0.0,100.0
Diadema,Pré Moldado,1,145,0.0,0.0,100.0
Diadema,Olaria,1,161,0.0,0.0,100.0
Diadema,Novo Habitat,1,399,0.0,0.0,100.0
Diadema,Nova Conquista / Krones C,1,108,0.0,0.0,100.0
Diadema,Nossa Senhora Aparecida,1,254,0.0,0.0,100.0
Diadema,Mombaé,1,283,0.0,0.0,100.0
Diadema,Maria Cândida de Oliveira,1,304,0.0,0.0,100.0
Diadema,Marginal / Sicomoru / Jardim Amália,1,636,0.0,0.0,100.0
Diadema,Mar azul,1,197,0.0,0.0,100.0
Diadema,Jardim da Liberdade,1,139,0.0,0.0,100.0
Diadema,Jardim ABC III,1,233,0.0,0.0,100.0
Diadema,Jardim ABC II,1,236,0.0,0.0,100.0
Diadema,Ipitá/Café Bravo,1,173,0.0,0.0,100.0
Diadema,Inamar II,1,159,0.0,0.0,100.0
Diadema,Inamar I,1,327,0.0,0.0,100.0
Diadema,Iguassu,2,269,0.0,0.0,100.0
Diadema,Cirenaica,1,478,0.0,0.0,100.0
Diadema,Canopo Santa Inez,1,151,0.0,0.0,100.0
Carapicuíba,Guarantã/Jatobá,1,264,0.0,0.0,100.0
Carapicuíba,Comunidade Porangaba,1,489,0.0,0.0,100.0
Carapicuíba,Comunidade Laurinda Marques,2,439,0.0,0.0,100.0
Cajamar,Carapicuíba,1,200,0.0,0.0,100.0
Caieiras,Rua Campinas,1,273,0.0,0.0,100.0
Caieiras,Olaria,1,235,0.0,0.0,100.0
Caieiras,José Failace,2,397,0.0,0.0,100.0
Caieiras,Comunidade da Barroca,1,505,0.0,0.0,100.0
Caieiras,Calcário,4,2898,0.0,0.0,100.0
Biritiba Mirim,Vista Linda,2,224,0.0,0.0,100.0
Biritiba Mirim,Vila Santo Antônio I,2,827,0.0,0.0,100.0
Biritiba Mirim,Vila Santo Antônio,2,754,0.0,0.0,100.0
Biritiba Mirim,Jardim dos Eucaliptos,1,595,0.0,0.0,100.0
Barueri,Rua Brooklin,1,126,0.0,0.0,100.0
Barueri,Recanto da Pedra,1,636,0.0,0.0,100.0
Barueri,Parque dos Camargos,2,417,0.0,0.0,100.0
Barueri,Núcleo Engenho Novo,1,606,0.0,0.0,100.0
Barueri,Núcleo D.E.R.,1,147,0.0,0.0,100.0
Barueri,Jardim Silveira,1,164,0.0,0.0,100.0
Barueri,Jardim Itaqueti,2,1010,0.0,0.0,100.0
Barueri,Empreendimento Tiradentes,1,640,0.0,0.0,100.0
Arujá,Shimio,1,177,0.0,0.0,100.0
Arujá,Núcleo Vicente Matheus,1,215,0.0,0.0,100.0
Cajamar,Campos,1,107,0.0,0.0,100.0
Cajamar,Chavantes,1,116,0.0,0.0,100.0
Carapicuíba,Comunidade Fábrica de Blocos,1,473,0.0,0.0,100.0
Cajamar,Cimiga II,3,973,0.0,0.0,100.0
Carapicuíba,Comunidade Eduardo Augusto Mesquita,1,385,0.0,0.0,100.0
Carapicuíba,Comunidade Copaíba,1,297,0.0,0.0,100.0
Carapicuíba,Comunidade Cadaval,2,1120,0.0,0.0,100.0
Carapicuíba,Cohab 5,1,224,0.0,0.0,100.0
Carapicuíba,Bom Pastor / Roseira Parque,1,220,0.0,0.0,100.0
Carapicuíba,Avenida Doutor João Passos,1,329,0.0,0.0,100.0
Carapicuíba,Alto da Santa Lúcia,1,538,0.0,0.0,100.0
Cajamar,Vila União,3,1167,0.0,0.0,100.0
Cajamar,Vila Coral,1,249,0.0,0.0,100.0
Cajamar,Vau Novo,1,216,0.0,0.0,100.0
Cajamar,Sítio Bela Vista,1,166,0.0,0.0,100.0
Cajamar,São Luiz,3,692,0.0,0.0,100.0
Cajamar,São Benedito,5,1694,0.0,0.0,100.0
Cajamar,Queijadas,1,202,0.0,0.0,100.0
Cajamar,Olaria II,1,211,0.0,0.0,100.0
Cajamar,Monte Alto,1,311,0.0,0.0,100.0
Cajamar,Linha Do Trem/Vila Granipavi,1,230,0.0,0.0,100.0
Cajamar,Gato Preto,2,964,0.0,0.0,100.0
Cajamar,Cruzeiro,1,251,0.0,0.0,100.0
Diadema,Rio de Janeiro,1,188,0.0,0.0,100.0
Diadema,Sant'Ana,1,565,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Renata,2,898,0.0,0.0,100.0
Embu das Artes,Panorama,2,841,0.0,0.0,100.0
Embu das Artes,Santa Rosa (Quinta do Morro),1,499,0.0,0.0,100.0
Embu das Artes,Santa Luzia,1,159,0.0,0.0,100.0
Embu das Artes,Santa Clara,2,778,0.0,0.0,100.0
Embu das Artes,Rudge Ramos,1,682,0.0,0.0,100.0
Embu das Artes,Roquinho,4,2597,0.0,0.0,100.0
Embu das Artes,Rodoanel,4,2618,0.0,0.0,100.0
Embu das Artes,Pombas,1,252,0.0,0.0,100.0
Embu das Artes,Pinheiros,2,777,0.0,0.0,100.0
Embu das Artes,Parque Luiza,3,1582,0.0,0.0,100.0
Embu das Artes,Ocupação Parque Esplanada,1,517,0.0,0.0,100.0
Diadema,Santa Cruz I,1,564,0.0,0.0,100.0
Embu das Artes,Ocupação Nossa Senhora de Fátima,2,925,0.0,0.0,100.0
Embu das Artes,Nonoai,5,2076,0.0,0.0,100.0
Embu das Artes,Mato Grosso,1,473,0.0,0.0,100.0
Embu das Artes,Marina,1,269,0.0,0.0,100.0
Embu das Artes,Linhão do Eletropaulo I,1,269,0.0,0.0,100.0
Embu das Artes,José Linhares,2,1316,0.0,0.0,100.0
Embu das Artes,Jatobá,2,545,0.0,0.0,100.0
Embu das Artes,Jardim Ângela,1,461,0.0,0.0,100.0
Embu das Artes,Jardim dos Bichinhos,1,295,0.0,0.0,100.0
Embu das Artes,Santana do Parnaíba,1,392,0.0,0.0,100.0
Embu das Artes,Santos Dumont,1,526,0.0,0.0,100.0
Embu das Artes,Savoy I,1,270,0.0,0.0,100.0
Embu das Artes,Savoy II,1,848,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Pérola,1,272,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Oséias Genuíno,2,993,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Leila,1,241,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Figueiredo,1,335,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Daise I,1,549,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Anchieta,1,331,0.0,0.0,100.0
Ferraz de Vasconcelos,Jardim Amalfi,1,240,0.0,0.0,100.0
Ferraz de Vasconcelos,Favela dos Sonhos,1,526,0.0,0.0,100.0
Embu-Guaçu,Favela do Mossoró,1,219,0.0,0.0,100.0
Embu-Guaçu,Favela do Granjinha,1,164,0.0,0.0,100.0
Embu das Artes,Água Branca (Laila),2,508,0.0,0.0,100.0
Embu das Artes,Vila Feliz,1,368,0.0,0.0,100.0
Embu das Artes,Tomé,2,1068,0.0,0.0,100.0
Embu das Artes,Taima,1,430,0.0,0.0,100.0
Embu das Artes,Sítio Rima,1,252,0.0,0.0,100.0
Embu das Artes,São Luiz,1,518,0.0,0.0,100.0
Embu das Artes,São Francisco,1,752,0.0,0.0,100.0
Embu das Artes,Silvia,1,639,0.0,0.0,100.0
Embu das Artes,Savoy III,1,2199,0.0,0.0,100.0
Embu das Artes,Jardim das Oliveiras,6,3877,0.0,0.0,100.0
Embu das Artes,Jardim Valo Verde,3,1793,0.0,0.0,100.0
Embu das Artes,Jardim São Vicente,2,594,0.0,0.0,100.0
Diadema,Vila Progresso / Servidão,1,279,0.0,0.0,100.0
Diadema,Vila Nogueira,2,565,0.0,0.0,100.0
Diadema,Vila Modelo,1,411,0.0,0.0,100.0
Diadema,Vila Lídia / Taperinha,3,688,0.0,0.0,100.0
Diadema,Vila Cláudia,1,224,0.0,0.0,100.0
Diadema,Viela da Paz,1,232,0.0,0.0,100.0
Diadema,Usina,2,491,0.0,0.0,100.0
Diadema,União da Vitória,1,347,0.0,0.0,100.0
Diadema,Tomé de Souza,1,457,0.0,0.0,100.0
Diadema,Tangará,1,105,0.0,0.0,100.0
Diadema,Takebinho,1,181,0.0,0.0,100.0
Diadema,Takebe 1,1,118,0.0,0.0,100.0
Diadema,Sítio do Caqui,1,184,0.0,0.0,100.0
Diadema,Sítio do Barba,1,293,0.0,0.0,100.0
Diadema,Serra do Baturite,2,470,0.0,0.0,100.0
Diadema,Serra da Borborema / Alfenas 2 / Escadão,1,323,0.0,0.0,100.0
Diadema,Santo Antônio/Margaridas,1,179,0.0,0.0,100.0
Diadema,Santa Maria I,1,512,0.0,0.0,100.0
Diadema,Santa Elizabeth / Vila Operária,1,519,0.0,0.0,100.0
Diadema,Santa Cruz II,1,556,0.0,0.0,100.0
Diadema,Vila Odete,2,1380,0.0,0.0,100.0
Embu das Artes,Antônio Mory,1,286,0.0,0.0,100.0
Embu das Artes,Jardim Magali I,1,281,0.0,0.0,100.0
Embu das Artes,Arapongas,1,303,0.0,0.0,100.0
Embu das Artes,Jardim Castilho,6,2221,0.0,0.0,100.0
Embu das Artes,Jardim Batista,1,270,0.0,0.0,100.0
Embu das Artes,Isis Cristina / Jardim Colégio,13,4621,0.0,0.0,100.0
Embu das Artes,Inferninho,3,1418,0.0,0.0,100.0
Embu das Artes,Industrial I,1,151,0.0,0.0,100.0
Embu das Artes,Independência II,1,472,0.0,0.0,100.0
Embu das Artes,Hercílio Wustemberg,1,449,0.0,0.0,100.0
Embu das Artes,Guaíba,2,629,0.0,0.0,100.0
Embu das Artes,Guaiçara,3,1151,0.0,0.0,100.0
Embu das Artes,Guairacá,1,319,0.0,0.0,100.0
Embu das Artes,Fazenda Atalaia,1,369,0.0,0.0,100.0
Embu das Artes,Dois Palitos,4,2334,0.0,0.0,100.0
Embu das Artes,Detroit,1,589,0.0,0.0,100.0
Embu das Artes,Concórdia,2,1373,0.0,0.0,100.0
Embu das Artes,Comunidade Jardim Florida (Rua das Camélias),1,797,0.0,0.0,100.0
Embu das Artes,Casa Branca,1,241,0.0,0.0,100.0
Embu das Artes,Campo do Cafu,3,1156,0.0,0.0,100.0
Embu das Artes,Campo Grande,1,246,0.0,0.0,100.0
Embu das Artes,Augusto de Almeida Batista,1,236,0.0,0.0,100.0
Mairiporã,Porta do Céu,1,143,0.0,0.0,100.0
Mairiporã,São Vicente,1,175,0.0,0.0,100.0
Mairiporã,Vila Furnas,1,135,0.0,0.0,100.0
São Paulo,Cirenaica,1,267,0.0,0.0,100.0
São Paulo,Constantino de Oliveira Ledo I,1,166,0.0,0.0,100.0
São Paulo,Conselheiro Moreira de Barros,1,610,0.0,0.0,100.0
São Paulo,Conjunto Nossa Senhora Aparecida,1,394,0.0,0.0,100.0
São Paulo,Condomínio Residencial Esplanada,3,718,0.0,0.0,100.0
São Paulo,Comunidade Jardim Virgínia,2,500,0.0,0.0,100.0
São Paulo,Comunidade Córrego do Oratório,1,379,0.0,0.0,100.0
São Paulo,Comunidade 21,1,195,0.0,0.0,100.0
São Paulo,Coimbra,1,133,0.0,0.0,100.0
São Paulo,Clara Nunes,2,419,0.0,0.0,100.0
São Paulo,Cidade de Santos,2,378,0.0,0.0,100.0
São Paulo,Francisco Sanches Dias,1,321,0.0,0.0,100.0
São Paulo,Cidade Alta,1,274,0.0,0.0,100.0
São Paulo,Chácara do Sol,2,341,0.0,0.0,100.0
São Paulo,Chácara Tanay,3,809,0.0,0.0,100.0
São Paulo,"Chácara Santana I, II e III",5,1406,0.0,0.0,100.0
São Paulo,Chácara Bandeirante,1,906,0.0,0.0,100.0
São Paulo,Chácara,1,476,0.0,0.0,100.0
Arujá,Invasão Área Verde (Área 4),2,531,0.0,0.0,100.0
São Paulo,Chapada de Minas,1,109,0.0,0.0,100.0
São Paulo,Cepo,1,496,0.0,0.0,100.0
São Paulo,Costa do Valado,2,804,0.0,0.0,100.0
São Paulo,Daniel Cerri III,2,1244,0.0,0.0,100.0
São Paulo,Dejanira,2,662,0.0,0.0,100.0
São Paulo,Do Areião,1,2142,0.0,0.0,100.0
São Paulo,Francisco Lacerda e Almeida,1,575,0.0,0.0,100.0
São Paulo,Francisco Capara,2,439,0.0,0.0,100.0
São Paulo,Francisco Alvarenga,1,611,0.0,0.0,100.0
São Paulo,Fernão Dias,2,661,0.0,0.0,100.0
São Paulo,Felix Escobar,1,268,0.0,0.0,100.0
São Paulo,Fazendinha I P,1,292,0.0,0.0,100.0
São Paulo,Favela dos Anjos,1,359,0.0,0.0,100.0
São Paulo,Favela da Linha,1,651,0.0,0.0,100.0
São Paulo,Favela Buracão,1,649,0.0,0.0,100.0
São Paulo,Faustino da Silva,1,157,0.0,0.0,100.0
São Paulo,Estrela,1,162,0.0,0.0,100.0
São Paulo,Estrada do Palanque,1,150,0.0,0.0,100.0
São Paulo,Estado de São Paulo,1,194,0.0,0.0,100.0
São Paulo,Erótides de Campos,1,213,0.0,0.0,100.0
São Paulo,Encontros e Despedidas,1,205,0.0,0.0,100.0
São Paulo,Elida,2,392,0.0,0.0,100.0
São Paulo,Dornas Filho,1,446,0.0,0.0,100.0
São Paulo,Domingos Vera,1,425,0.0,0.0,100.0
São Paulo,Do Moinho,3,1827,0.0,0.0,100.0
São Paulo,Castro Prado,1,162,0.0,0.0,100.0
São Paulo,Canto da Saudade,1,248,0.0,0.0,100.0
São Paulo,Candida Ramos,1,189,0.0,0.0,100.0
São Paulo,Avenida Sapopemba - KM 29,1,674,0.0,0.0,100.0
São Paulo,Avenida Marginal I,1,167,0.0,0.0,100.0
São Paulo,Avenida Doutor José Artur Nova,1,263,0.0,0.0,100.0
São Paulo,Avenida Córrego Três Pontes,1,297,0.0,0.0,100.0
São Paulo,Avenida Coronel Sezefredo Fagundes,1,419,0.0,0.0,100.0
São Paulo,Avenida Bento Guelfi,2,321,0.0,0.0,100.0
São Paulo,Avenida Arraias do Araguaia,1,333,0.0,0.0,100.0
São Paulo,Avenida Aricanduva,1,445,0.0,0.0,100.0
São Paulo,Avaré,1,749,0.0,0.0,100.0
São Paulo,Aterro Sanitário,1,373,0.0,0.0,100.0
São Paulo,Ataliba Leonel I,1,421,0.0,0.0,100.0
São Paulo,Ascendino Reis,1,125,0.0,0.0,100.0
São Paulo,Armação,1,294,0.0,0.0,100.0
São Paulo,Antônio Vieira Marcondes II,1,258,0.0,0.0,100.0
São Paulo,Anthero Gomes do Nascimento,1,136,0.0,0.0,100.0
São Paulo,Anhanguera,1,292,0.0,0.0,100.0
São Paulo,Anajazeira,1,114,0.0,0.0,100.0
São Paulo,Ana Maria,2,431,0.0,0.0,100.0
São Paulo,Alziro P. Magalhães,4,1338,0.0,0.0,100.0
São Paulo,Alto do Riviera VI,2,597,0.0,0.0,100.0
São Paulo,Avenida Parada Pinto,1,269,0.0,0.0,100.0
São Paulo,B 14,1,177,0.0,0.0,100.0
São Paulo,Canal do Cocaia,3,1400,0.0,0.0,100.0
São Paulo,Babilônia,1,1213,0.0,0.0,100.0
São Paulo,Campos de Mello III,3,656,0.0,0.0,100.0
São Paulo,Campo Formoso / João Francisco,2,556,0.0,0.0,100.0
São Paulo,Caminho Particular,1,749,0.0,0.0,100.0
São Paulo,Camarazal,2,1680,0.0,0.0,100.0
São Paulo,Caboré Itaquera,2,1200,0.0,0.0,100.0
São Paulo,Butantã D,1,139,0.0,0.0,100.0
São Paulo,Breno Acioli,1,168,0.0,0.0,100.0
São Paulo,Botafogo,1,436,0.0,0.0,100.0
São Paulo,Boros,1,238,0.0,0.0,100.0
